id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
21056,0.586945,tcp,-,FIN,10,8,1486,354,28.963532,254,252,18236.80273,4225.268066,2,1,60.528889,77.41943,3861.468157,131.423641,255,3890524134,3857851508,255,0.139454,0.045001,0.094453,149,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Generic,Normal
21366,1.00E-05,udp,-,INT,2,0,1264,0,100000.0025,254,0,505600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,632,0,0,0,1,2,1,1,1,1,0,0,0,20,1,0,Generic,Normal
21793,0.905187,tcp,ftp,FIN,10,10,2642,548,20.990138,254,252,21016.65234,4365.94873,2,2,100.576333,94.100781,6082.04368,168.125891,255,1233287325,1978451429,255,0.089382,0.057643,0.031739,264,55,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Generic,Normal
22217,8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,3,2,3,3,2,3,0,0,0,3,3,0,Generic,Normal
22459,1.67112,tcp,-,FIN,16,12,1576,700,16.156828,254,252,7075.494141,3073.387939,4,4,110.144798,149.055641,7811.987985,273.658469,255,3377269073,1450232566,255,0.044999,0.031506,0.013493,99,58,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Generic,Normal
22866,3.244802,tcp,http,FIN,10,18,1140,12804,8.321001,254,252,2529.584229,29815.07031,2,6,360.533556,187.434763,31611.60866,20200.87442,255,60603670,505190610,255,0.108907,0.057415,0.051492,114,711,1,5842,2,1,1,1,1,1,0,0,1,1,1,0,Generic,Normal
23008,0.880054,tcp,http,FIN,100,22,128780,1766,137.491563,254,252,1158956.125,15326.33203,47,2,8.889434,39.830668,890.103422,64.14202,255,1910023812,2943891285,255,0.041033,0.021478,0.019555,1288,80,1,194,2,1,1,1,1,3,0,0,1,1,2,0,Generic,Normal
23248,2.785871,tcp,http,FIN,10,10,1136,1224,6.820129,254,252,2937.680908,3164.539795,2,2,309.541222,304.345656,25502.8043,621.4335,255,3684051393,928696812,255,0.071896,0.046001,0.025895,114,122,1,212,3,1,1,3,1,1,0,0,1,3,1,0,Generic,Normal
23249,1.439496,tcp,http,FIN,10,10,1142,1126,13.199064,254,252,5713.110352,5635.305664,2,2,159.944,150.514781,10223.42952,257.634563,255,3459900347,228792310,255,0.094862,0.065877,0.028985,114,113,1,163,4,1,5,4,1,4,0,0,1,4,4,0,Generic,Normal
23255,0.539188,tcp,-,FIN,12,12,820,648,42.656734,254,252,11157.51758,8813.251953,3,4,49.017089,47.238727,2481.594087,53.320176,255,3473731979,3024378085,255,0.040123,0.018759,0.021364,68,54,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Generic,Normal
43648,5.00E-06,udp,-,INT,2,0,254,0,200000.0051,254,0,203200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,127,0,0,0,2,2,2,1,1,2,0,0,0,2,2,0,Generic,Normal
43672,0.575686,tcp,http,FIN,24,112,2326,138999,234.502846,62,252,30989.11719,1914349.25,2,54,25.029827,4.692351,1178.89686,544.705458,255,254500068,2316887441,255,0.063208,0.054551,0.008657,97,1241,1,66861,3,1,1,1,1,1,0,0,1,1,1,0,Generic,Normal
43759,0.813371,tcp,http,FIN,10,8,494,382,20.900671,254,252,4376.84668,3294.929443,2,2,90.374556,103.536859,4979.120237,166.875625,255,652136226,1919159202,255,0.158773,0.087988,0.070785,49,48,0,0,2,1,2,1,1,1,0,0,0,2,1,0,Generic,Normal
43763,3.530441,tcp,-,FIN,22,22,3904,2764,12.179781,254,252,8445.40332,5979.989258,8,8,168.116232,163.958766,9293.55312,219.179922,255,3422706918,311287448,255,0.239967,0.086613,0.153354,177,126,0,0,4,1,1,1,1,1,0,0,0,1,2,0,Generic,Normal
43782,0.565437,tcp,-,FIN,10,6,2448,268,26.528153,254,252,31182.96094,3169.22998,2,1,62.826333,98.230602,3331.178722,154.783609,255,3210015993,2908658000,255,0.24195,0.073972,0.167978,245,45,0,0,4,1,2,1,1,1,0,0,0,1,5,0,Generic,Normal
43796,0.241641,tcp,-,FIN,10,8,1474,440,70.3523,254,252,43932.94141,12746.18164,2,2,22.970556,32.333285,1473.509494,41.148031,255,3080367643,2396541607,255,0.028333,0.015297,0.013036,147,55,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Generic,Normal
43823,1.02073,tcp,http,FIN,10,8,1160,2668,16.654747,62,252,8182.378906,18300.62695,2,2,113.414444,126.129141,6121.791994,201.984297,255,2717994057,1037959083,255,0.294953,0.137154,0.157799,116,334,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Generic,Normal
43826,3.259712,tcp,smtp,FIN,24,20,9096,1946,13.191349,254,252,21393.30078,4537.824219,9,8,141.726611,166.749953,8028.268757,206.891781,255,1534696059,828173708,255,0.172153,0.091064,0.081089,379,97,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Generic,Normal
43865,5.00E-06,udp,-,INT,2,0,1098,0,200000.0051,254,0,878400000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,549,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Generic,Normal
43870,1.90E-05,udp,-,INT,2,0,1388,0,52631.58129,254,0,292210528,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,694,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Generic,Normal
43889,0.51547,tcp,-,FIN,14,8,8860,354,40.739517,254,252,127697.0469,4811.143066,4,1,39.651539,62.571285,2942.109684,112.49475,255,2420702993,1422405766,255,0.078622,0.045352,0.03327,633,44,0,0,2,1,2,1,1,2,0,0,0,2,2,0,Generic,Normal
43915,3.56865,tcp,smtp,FIN,40,22,32226,1814,17.093299,62,252,70437.84375,3882.700684,17,8,91.503845,165.570531,8305.656741,296.792281,255,1830211951,1068516416,255,0.194448,0.091007,0.103441,806,82,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Generic,Normal
43927,1.55961,tcp,-,FIN,20,10,15410,456,18.594392,254,252,75095.69531,2108.219238,7,2,74.958579,159.614328,5620.836789,226.512016,255,3957937600,2471951365,255,0.227683,0.123074,0.104609,771,46,0,0,5,1,1,1,1,1,0,0,0,1,1,0,Generic,Normal
44036,1.067633,tcp,-,FIN,10,8,500,354,15.923074,254,252,3371.945068,2322.895508,2,1,109.296111,138.134859,6435.328199,195.700547,255,3491954933,2136207216,255,0.151207,0.100681,0.050526,50,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Generic,Normal
44053,5.00E-06,udp,-,INT,2,0,1380,0,200000.0051,254,0,1104000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,690,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Generic,Normal
44061,2.013355,tcp,-,FIN,10,18,1212,14488,13.410452,62,252,4335.052734,54372.92578,2,6,223.668667,114.089583,13638.14636,9267.466063,255,2807840693,265944071,255,0.134468,0.073821,0.060647,121,805,0,0,3,1,1,1,1,1,0,0,0,2,3,0,Generic,Normal
44082,0.830644,tcp,ssl,FIN,14,12,1988,3532,30.097129,254,252,17778.97656,31185.44141,4,4,63.895692,70.121727,3075.777609,86.173523,255,3801548790,2204535139,255,0.114318,0.05851,0.055808,142,294,0,0,2,1,1,1,1,1,0,0,0,4,2,0,Generic,Normal
44109,0.768607,tcp,-,FIN,16,8,10156,354,29.924265,254,252,99109.16406,3226.616455,5,1,51.176533,95.418141,3575.616905,154.873297,255,3519487456,2176521645,255,0.187678,0.100672,0.087006,635,44,0,0,7,1,1,1,1,1,0,0,0,2,4,0,Generic,Normal
44111,1.179404,tcp,http,FIN,12,28,788,29468,33.067549,62,252,4904.171875,192748.2031,2,11,107.126999,39.424185,6977.460026,3663.796693,255,2806964726,927407306,255,0.187101,0.114943,0.072158,66,1052,1,13824,1,1,1,1,1,1,0,0,1,1,1,0,Generic,Normal
44184,2.611576,tcp,http,FIN,76,464,4032,617411,206.38878,62,252,12188.80859,1887231.25,2,230,34.821012,5.612147,1688.042186,679.527966,255,3282165119,747255416,255,0.062953,0.012282,0.050671,53,1331,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Generic,Normal
44189,0.588697,tcp,http,FIN,20,84,2050,101920,174.962667,62,252,26472.02148,1368541,2,39,30.984053,6.656301,2265.744413,1225.113804,255,2880777572,273221130,255,0.079465,0.020632,0.058833,103,1213,1,48874,1,1,1,1,1,1,0,0,1,1,1,0,Generic,Normal
44197,3.00E-06,udp,-,INT,2,0,1354,0,333333.3215,254,0,1805333248,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,677,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Generic,Normal
44230,0.420918,tcp,http,FIN,14,40,1478,48886,125.915265,62,252,26095.3457,905905.6875,2,18,32.378308,9.008128,1642.477638,1044.59607,255,3588137920,4132103729,255,0.117376,0.069248,0.048128,106,1222,1,23260,2,1,1,2,1,1,0,0,1,2,1,0,Generic,Normal
44235,1.40153,tcp,-,FIN,10,8,472,380,12.129601,254,252,2425.920166,1900.779785,2,2,146.233889,191.005859,10268.4936,316.880875,255,188878635,492295474,255,0.143642,0.064487,0.079155,47,48,0,0,6,1,1,1,1,1,0,0,0,2,2,0,Generic,Normal
44250,1.10E-05,udp,-,INT,2,0,2128,0,90909.0902,254,0,773818176,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,1064,0,0,0,4,2,1,1,1,1,0,0,0,1,2,0,Generic,Normal
44286,0.741448,tcp,-,FIN,10,6,1052,268,20.230684,254,252,10217.84375,2416.892334,2,1,82.383111,116.407398,4090.921,195.927047,255,1724148555,1707182488,255,0.200283,0.128713,0.07157,105,45,0,0,3,1,1,1,1,1,0,0,0,1,4,0,Generic,Normal
44291,5.00E-06,udp,-,INT,2,0,1346,0,200000.0051,254,0,1076800000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,673,0,0,0,4,2,2,1,1,1,0,0,0,2,3,0,Generic,Normal
44316,0.19491,tcp,-,FIN,10,6,844,268,76.958594,254,252,31193.88281,9193.986328,2,1,19.932667,37.800801,1071.497007,61.076766,255,257622786,1677629526,255,0.050128,0.005888,0.04424,84,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Generic,Normal
44371,0.203967,tcp,http,FIN,10,10,638,4772,93.152321,254,252,22552.66797,168458.625,2,3,22.663,21.379889,1174.495012,1837.615197,255,196372025,3435623144,255,0.061571,0.006522,0.055049,64,477,1,1719,1,1,1,1,1,1,0,0,1,1,1,0,Generic,Normal
44399,1.20E-05,udp,-,INT,2,0,1456,0,83333.33039,254,0,485333312,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,728,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Generic,Normal
44416,0.383638,tcp,http,FIN,16,54,1516,66749,179.857055,62,252,29652.95508,1366142,2,25,25.575867,7.069358,1279.699112,847.500933,255,474698210,2980829899,255,0.053317,0.00806,0.045257,95,1236,1,31964,1,1,1,1,1,1,0,0,1,1,1,0,Generic,Normal
44418,40.711552,tcp,ssl,FIN,68,370,3618,498266,10.734054,254,252,700.538269,97646.97656,4,182,76.635376,110.265641,3903.095684,55617.96195,255,2725802390,313566606,255,0.092911,0.023518,0.069393,53,1347,0,0,5,1,1,1,1,1,0,0,0,1,5,0,Generic,Normal
44456,0.770105,tcp,smtp,FIN,24,20,8174,1752,55.836541,254,252,81381.10938,17296.3418,9,8,33.482827,39.975367,1824.52572,48.502156,255,3051105197,2342534952,255,0.051039,0.005486,0.045553,341,88,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Generic,Normal
44463,1.196097,tcp,-,FIN,10,8,1448,450,14.212894,254,252,8721.700195,2635.237793,2,2,130.221333,159.474422,7619.517644,220.934609,255,969231125,1605795701,255,0.184602,0.079763,0.104839,145,56,0,0,5,1,1,1,1,1,0,0,0,2,1,0,Generic,Normal
44464,1.460922,tcp,-,FIN,16,14,880,1342,19.850478,254,252,4517.694824,6828.564453,5,5,93.239864,105.736844,4654.833317,118.152383,255,979507979,1233209134,255,0.151977,0.086341,0.065636,55,96,0,0,7,1,2,1,1,1,0,0,0,2,1,0,Generic,Normal
44490,1.77553,tcp,-,FIN,14,24,1662,22840,20.838848,254,252,6956.795898,98625.20313,4,10,136.579226,71.187782,6750.115957,5520.032504,255,1438183718,2397551025,255,0.280535,0.137347,0.143188,119,952,0,0,1,1,1,1,1,1,0,0,0,2,5,0,Generic,Normal
44501,0.534953,tcp,http,FIN,22,92,1710,115722,211.233511,62,252,24420.83789,1711776.5,2,44,25.473952,5.800187,1218.397927,703.050315,255,1238755653,2995923100,255,0.050365,0.006418,0.043947,78,1258,1,55622,1,1,1,1,1,1,0,0,1,1,1,0,Generic,Normal
44533,0.51296,tcp,http,FIN,22,92,1708,115690,220.290074,62,252,25436.67969,1784669.25,2,44,24.426667,5.401352,1223.613013,685.918154,255,3502303690,2179247773,255,0.062523,0.016525,0.045998,78,1258,1,55622,2,1,1,1,1,1,0,0,1,1,2,0,Generic,Normal
44548,5.00E-06,udp,-,INT,2,0,1614,0,200000.0051,254,0,1291200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,807,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,Generic,Normal
44550,0.256495,tcp,-,FIN,10,8,1432,2172,66.278095,254,252,40203.51172,59291.60547,2,2,28.499444,35.52357,1402.2533,50.652773,255,2683298052,3947710837,255,0.052333,0.007058,0.045275,143,272,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Generic,Normal
44551,2.034041,tcp,-,FIN,22,20,5660,2618,20.15692,254,252,21250.31055,9785.447266,8,8,96.859095,100.907422,4703.372553,121.332055,255,1989413285,2275108771,255,0.226447,0.11619,0.110257,257,131,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Generic,Normal
44574,0.505217,tcp,smtp,FIN,18,16,1354,1990,65.318465,62,252,20252.68359,29547.69922,6,6,29.718647,32.026467,1480.045096,40.186395,255,3753539747,814650591,255,0.040984,0.024186,0.016798,75,124,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Generic,Normal
44685,0.282589,tcp,http,FIN,10,8,1118,2942,60.158041,62,252,28507.83398,72897.39063,2,2,31.398778,38.969145,1611.728766,53.777359,255,57886230,1240212763,255,0.053261,0.009175,0.044086,112,368,1,921,2,1,1,1,1,1,0,0,1,1,2,0,Generic,Normal
44692,1.196775,tcp,smtp,FIN,16,12,8734,910,22.560632,254,252,54740.44922,5581.66748,5,4,76.6052,101.334,5222.061621,157.784922,255,4109011611,1379802004,255,0.106983,0.082096,0.024887,546,76,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Generic,Normal
44694,0.593119,tcp,http,FIN,12,22,1384,21660,55.638074,62,252,17116.29492,278878.25,2,9,53.91991,25.191095,3000.99953,2544.915862,255,2560398921,582145620,255,0.142017,0.063088,0.078929,115,985,1,10007,1,1,1,1,1,1,0,0,1,2,1,0,Generic,Normal
44695,1.189035,tcp,http,FIN,10,14,1264,7586,19.343416,62,252,7656.628906,47399.78125,2,4,132.115,83.087692,9192.336499,5437.401872,255,2992382664,3369043469,255,0.171785,0.108605,0.06318,126,542,1,3175,1,1,1,1,1,1,0,0,1,1,1,0,Generic,Normal
44720,4.474854,tcp,http,FIN,48,246,2454,332225,65.476997,254,252,4296.005859,591527.6875,2,121,95.209659,17.829273,4495.734008,2051.784508,255,3586712660,992314898,255,0.238602,0.105867,0.132735,51,1351,0,0,1,1,1,1,1,1,0,0,0,3,1,0,Generic,Normal
44721,0.809739,tcp,smtp,FIN,24,20,8374,1730,53.103531,254,252,79294.6875,16242.27051,9,8,35.206045,41.999844,1889.864263,50.708395,255,4287991269,1050370838,255,0.054779,0.007156,0.047623,349,87,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Generic,Normal
44764,7.00E-06,udp,-,INT,2,0,1240,0,142857.1409,254,0,708571392,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,620,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,Generic,Normal
44794,1.10E-05,udp,dns,INT,2,0,118,0,90909.0902,254,0,42909092,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,59,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Generic,Normal
44797,1.488211,tcp,http,FIN,10,10,1530,1728,12.767007,62,252,7402.175781,8364.405273,2,2,165.342,158.553562,9570.416238,290.46975,255,655115329,1286226883,255,0.157188,0.061219,0.095969,153,173,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Generic,Normal
44835,0.394707,tcp,http,FIN,12,32,1288,34708,108.941571,62,252,23936.74414,681497.9375,2,14,35.882454,11.511709,2132.172276,1295.798252,255,608638671,3233290360,255,0.079392,0.025428,0.053964,107,1085,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Generic,Normal
44836,0.282392,tcp,http,FIN,10,8,1366,3208,60.200007,62,252,34845.17969,79520.66406,2,2,31.376889,35.66243,1588.394898,64.730691,255,3556549936,3427450612,255,0.062318,0.031991,0.030327,137,401,1,1054,1,1,1,1,1,1,0,0,1,5,1,0,Generic,Normal
