id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
11472,0.796534,tcp,http,FIN,10,8,1296,354,21.342466,254,252,11720.78027,3113.489258,2,1,88.392556,103.41557,5089.784871,176.667234,255,2138625795,1026828012,255,0.13926,0.072619,0.066641,130,44,1,0,5,1,1,2,1,1,0,0,1,2,1,0,Worms,1
11516,1.180302,tcp,http,FIN,10,8,1308,354,14.403093,254,252,7984.396973,2101.157227,2,1,131.042,154.405,8204.585786,212.396578,255,2239850708,2157601874,255,0.148083,0.099457,0.048626,131,44,1,0,2,1,1,1,1,1,0,0,1,3,1,0,Worms,1
43985,3.99375,tcp,http,FIN,48,236,2416,308476,70.860718,254,252,4739.405273,615299.375,2,116,84.973407,16.561085,4002.976879,1923.690198,255,2507864534,1188416310,255,0.217738,0.101218,0.11652,50,1307,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Worms,1
44487,0.560773,tcp,http,FIN,10,6,1306,268,26.748791,254,252,16776.8418,3195.588867,2,1,62.216222,94.112602,3096.431149,153.794734,255,488399530,924960196,255,0.146868,0.090199,0.056669,131,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Worms,1
44897,0.544761,tcp,http,FIN,10,6,1282,268,27.535011,254,252,16946.88086,3289.515869,2,1,58.176889,89.090203,3011.273709,139.396953,255,2560477079,1214634508,255,0.157189,0.099303,0.057886,128,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
45795,1.428784,tcp,http,FIN,10,8,1292,354,11.898229,254,252,6511.831055,1735.741699,2,1,154.344444,188.606422,8772.672668,338.968969,255,3437754332,294354518,255,0.216481,0.108536,0.107945,129,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Worms,1
47088,0.489608,tcp,http,FIN,14,6,8682,268,38.806556,254,252,131729.875,3660.071045,4,1,32.29,88.456602,2140.566103,125.556797,255,4052817148,3536144038,255,0.075372,0.047323,0.028049,620,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
47341,0.260798,tcp,http,FIN,10,6,1308,268,57.515777,254,252,36135.24609,6871.218262,2,1,27.180222,45.143,1448.225397,62.970301,255,1696025488,4169273562,255,0.08648,0.035079,0.051401,131,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
47428,0.000009,udp,-,INT,2,0,2050,0,111111.1072,254,0,911111104,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,1025,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Worms,1
48588,0.476089,tcp,http,FIN,10,6,1296,268,31.506714,254,252,19609.7793,3764.002197,2,1,52.898778,75.371797,2719.321673,140.007906,255,3908003714,4284050677,255,0.104906,0.070645,0.034261,130,45,0,0,1,1,1,1,1,1,0,0,0,7,1,0,Worms,1
49542,0.595302,tcp,http,FIN,10,6,1296,268,25.197295,254,252,15682.79688,3010.236816,2,1,59.988889,103.168398,3761.763261,170.039094,255,55797008,2490904203,255,0.143299,0.079449,0.06385,130,45,0,0,1,1,1,1,1,1,0,0,0,8,1,0,Worms,1
50087,0.315213,tcp,http,FIN,10,6,1302,268,47.586871,254,252,29744.9668,5685.044922,2,1,28.554111,59.245199,1657.568439,81.730828,255,2993197197,4128834020,255,0.068144,0.018976,0.049168,130,45,1,0,1,1,1,1,1,1,0,0,1,1,3,0,Worms,1
50680,7.071333,tcp,http,FIN,112,696,5090,915210,114.122756,254,252,5707.551758,1033916.5,2,346,63.705703,10.090862,3007.833895,1208.563053,255,630754509,2152988757,255,0.136165,0.04431,0.091855,45,1315,1,443364,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
51486,1.286678,tcp,http,FIN,10,8,1302,354,13.212319,254,252,7286.98291,1927.444214,2,1,138.953333,162.000859,8987.440065,234.690859,255,268158669,2487669866,255,0.253241,0.152666,0.100575,130,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Worms,1
51828,0.269653,tcp,http,FIN,10,6,1006,268,55.627048,254,252,26878.99023,6645.578125,2,1,27.707444,48.263398,1360.492067,66.16818,255,2140046805,853247791,255,0.05576,0.028325,0.027435,101,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
51980,0.256677,tcp,http,FIN,10,6,1022,268,58.439205,254,252,28674.16992,6981.537109,2,1,25.012556,39.426801,1286.961789,53.508348,255,1550911366,1539411766,255,0.085167,0.059532,0.025635,102,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Worms,1
52260,0.000011,udp,-,INT,2,0,808,0,90909.0902,254,0,293818176,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,404,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Worms,1
53380,0.553215,tcp,http,FIN,10,6,1302,268,27.114231,254,252,16948.20117,3239.246826,2,1,57.611222,97.146602,3146.843315,158.934672,255,2998926059,2446852364,255,0.154293,0.067479,0.086814,130,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Worms,1
54966,3.422533,tcp,http,FIN,62,372,3006,482406,126.514484,254,252,6914.177246,1124570.625,2,184,56.1071,9.093644,2660.789828,1101.114492,255,202555155,764567684,255,0.102029,0.048024,0.054005,48,1297,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Worms,1
55337,0.000004,udp,-,INT,2,0,92,0,250000.0006,254,0,92000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,4,1,1,1,0,0,0,1,15,0,Worms,1
59796,2.095087,tcp,http,FIN,38,204,2004,263720,115.03102,254,252,7453.628418,1002070.063,2,100,56.623971,9.804177,2715.093495,1200.314438,255,496428052,4288672859,255,0.157886,0.104189,0.053697,53,1293,1,127488,4,1,1,2,1,1,0,0,1,3,1,0,Worms,1
60347,0.22641,tcp,-,FIN,10,6,1314,268,66.25149,254,252,41800.27344,7914.844727,2,1,22.389,34.993801,1105.716695,46.969715,255,3056194095,3142909258,255,0.067477,0.051439,0.016038,131,45,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Worms,1
62857,0.731113,tcp,-,FIN,10,6,1308,268,20.516664,254,252,12889.93555,2451.057373,2,1,81.186444,107.014797,4007.445821,167.979797,255,2599596501,982387923,255,0.246384,0.196027,0.050357,131,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Worms,1
63430,0.556154,tcp,-,FIN,10,6,1296,268,26.970946,254,252,16786.7168,3222.12915,2,1,58.261,91.630602,3131.494886,137.110156,255,2022114637,3163237599,255,0.230332,0.098,0.132332,130,45,0,0,4,1,1,1,1,1,0,0,0,1,1,0,Worms,1
63664,0.431666,tcp,http,FIN,10,8,1294,354,39.382301,254,252,21590.76758,5745.182617,2,1,47.962889,52.069145,3088.235721,113.840578,255,2285045902,209902208,255,0.097639,0.047976,0.049663,129,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
63892,0.713732,tcp,-,FIN,10,6,1308,268,21.016292,254,252,13203.83594,2510.746338,2,1,79.144556,117.764398,3826.819719,162.904703,255,3686507014,1888899032,255,0.232683,0.124904,0.107779,131,45,0,0,4,1,1,2,1,1,0,0,0,2,3,0,Worms,1
