id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
973,0.184658,tcp,-,FIN,10,6,720,268,81.231247,254,252,28073.51953,9704.425781,2,1,18.953222,35.623801,989.841818,59.279242,255,3705234914,2036408698,255,0.05172,0.00653,0.04519,72,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Shellcode,Normal
1094,0.41407,tcp,-,FIN,10,6,874,268,36.225758,254,252,15205.1582,4327.770508,2,1,45.900333,71.218,2514.365595,119.653984,255,2917232804,3235446372,255,0.098749,0.057975,0.040774,87,45,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Shellcode,Normal
1139,0.159646,tcp,-,FIN,10,6,728,268,93.957879,254,252,32872.73047,11224.83496,2,1,17.494444,28.9836,1026.086805,49.449813,255,1224030867,104603372,255,0.027148,0.014725,0.012423,73,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
1293,2.445761,tcp,-,FIN,10,8,532,354,6.950802,254,252,1566.79248,1013.999329,2,1,256.939,338.222156,16274.05396,453.596375,255,2698413828,2158495437,255,0.156526,0.078205,0.078321,53,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
1318,2.084823,tcp,-,FIN,10,8,912,354,8.15417,254,252,3150.387451,1189.549438,2,1,225.536111,277.615563,13291.57635,579.729563,255,3182209864,288373135,255,0.368788,0.141513,0.227275,91,44,0,0,3,1,1,1,1,1,0,0,0,1,3,0,Shellcode,Normal
1322,0.905566,tcp,-,FIN,10,6,748,268,16.564227,254,252,5954.287109,1978.872925,2,1,113.19575,170.224203,143.882781,302.134,255,883251847,3387236850,255,0.139797,0.05387,0.085927,75,45,0,0,1,1,2,1,1,1,0,0,0,2,2,0,Shellcode,Normal
1514,0.34055,tcp,-,FIN,10,6,582,268,44.046395,254,252,12309.49902,5262.076172,2,1,33.164667,56.299801,1767.236018,72.843945,255,323032864,268632344,255,0.132081,0.05905,0.073031,58,45,0,0,4,1,1,1,1,1,0,0,0,2,2,0,Shellcode,Normal
1538,0.193789,tcp,-,FIN,10,6,508,268,77.403772,254,252,18907.16211,9247.170898,2,1,19.333444,37.164199,1024.217506,60.37566,255,2629862763,1583521995,255,0.054381,0.00796,0.046421,51,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
1572,0.19115,tcp,-,FIN,10,6,892,268,78.472406,254,252,33607.11719,9374.836914,2,1,19.988222,36.937,1075.326309,64.614496,255,2919507428,2112318324,255,0.053905,0.006456,0.047449,89,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
1584,0.180308,tcp,-,FIN,10,6,576,268,83.190985,254,252,23027.26367,9938.549805,2,1,18.459889,34.711602,987.533817,59.360254,255,922241102,3982262460,255,0.054735,0.006747,0.047988,58,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
1604,0.254299,tcp,-,FIN,10,6,558,268,58.985679,254,252,15823.8916,7046.822266,2,1,27.357667,49.333,1648.793044,82.61257,255,109784826,3756776342,255,0.026735,0.007625,0.01911,56,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
1729,0.169067,tcp,-,FIN,10,6,724,268,88.722225,254,252,30851.67578,10599.34863,2,1,17.765444,32.342199,955.576013,57.616785,255,1081979801,1553142192,255,0.051824,0.007347,0.044477,72,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
2179,1.262176,tcp,-,FIN,10,6,518,268,11.884238,254,252,2959.967529,1419.770264,2,1,131.186222,237.514406,8056.039555,408.061531,255,2113383891,2874948126,255,0.153744,0.074603,0.079141,52,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
2370,0.198509,tcp,-,FIN,10,6,1332,268,75.563327,254,252,48320.23047,9027.298828,2,1,20.264889,37.904,1069.611227,62.708801,255,2518044916,332216809,255,0.054434,0.00898,0.045454,133,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
2474,2.631878,tcp,-,FIN,10,8,748,354,6.459266,254,252,2048.727295,942.292969,2,1,292.342222,372.824844,18639.73593,581.016938,255,1341694613,980511234,255,0.061247,0.022095,0.039152,75,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
2588,0.829523,tcp,-,FIN,10,6,564,268,18.082681,254,252,4899.201172,2160.277588,2,1,90.551444,148.858406,4710.45366,220.154031,255,2928303374,683083762,255,0.136294,0.085224,0.05107,56,45,0,0,1,1,3,1,1,3,0,0,0,3,1,0,Shellcode,Normal
2651,0.964615,tcp,-,FIN,10,8,490,354,17.623612,254,252,3657.417725,2570.973877,2,1,100.966778,127.051289,6548.810739,191.484938,255,4066159036,2481281086,255,0.113751,0.075251,0.0385,49,44,0,0,2,1,9,1,1,1,0,0,0,3,1,0,Shellcode,Normal
2898,0.811971,tcp,-,FIN,10,8,542,354,20.936708,254,252,4808.053223,3054.296143,2,1,87.353778,105.616711,5671.506641,157.327625,255,736483328,1931777506,255,0.146195,0.072649,0.073546,54,44,0,0,1,1,2,1,1,1,0,0,0,1,3,0,Shellcode,Normal
3381,0.168175,tcp,-,FIN,10,6,634,268,89.192807,254,252,27162.18359,10655.56738,2,1,18.686111,31.404801,967.614361,60.44468,255,2583682401,3491193149,255,0.052162,0.006237,0.045925,63,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
3579,0.162486,tcp,-,FIN,10,6,524,268,92.315645,254,252,23238.92578,11028.64258,2,1,17.697111,28.609,1037.49451,48.047434,255,3803737741,1747133405,255,0.027466,0.019432,0.008034,52,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
3595,4.00E-06,udp,-,INT,2,0,486,0,250000.0006,254,0,486000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,243,0,0,0,7,2,2,1,1,7,0,0,0,2,7,0,Shellcode,Normal
3605,1.052826,tcp,-,FIN,10,8,982,354,16.147017,254,252,6717.15918,2355.564941,2,1,116.852444,112.33457,6523.415607,212.335016,255,1731275361,2452588702,255,0.355929,0.266475,0.089454,98,44,0,0,4,1,2,1,1,1,0,0,0,1,6,0,Shellcode,Normal
3915,0.182339,tcp,-,FIN,10,6,536,268,82.264355,254,252,21191.29688,9827.848633,2,1,18.778222,34.537199,993.237921,58.233738,255,2651583087,3215082019,255,0.055787,0.009648,0.046139,54,45,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Shellcode,Normal
3989,0.185371,tcp,-,FIN,10,6,502,268,80.918808,254,252,19506.82813,9667.100586,2,1,18.756,35.224602,994.11948,58.631168,255,2038750058,1014184152,255,0.056878,0.009241,0.047637,50,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
3997,0.18105,tcp,-,FIN,10,6,740,268,82.85004,254,252,29428.33398,9897.818359,2,1,18.668556,34.813801,987.299796,59.267457,255,2724449747,1546577420,255,0.054448,0.006977,0.047471,74,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
4844,0.23476,tcp,-,FIN,10,6,552,268,63.895041,254,252,16936.44531,7633.327637,2,1,23.184111,42.495602,1202.812436,58.823371,255,210432582,3668440829,255,0.053457,0.022277,0.03118,55,45,0,0,1,1,1,1,1,2,0,0,0,1,2,0,Shellcode,Normal
4961,0.628081,tcp,-,FIN,10,6,688,268,23.882269,254,252,7897.070312,2853.13501,2,1,69.786778,118.051,3584.179965,206.874656,255,4067580567,1612494340,255,0.12953,0.037103,0.092427,69,45,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Shellcode,Normal
5098,0.417348,tcp,-,FIN,10,6,840,268,35.941229,254,252,14491.50391,4293.778809,2,1,43.376667,73.191203,2234.751765,106.548375,255,1481867716,7465531,255,0.149815,0.051388,0.098427,84,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Shellcode,Normal
5343,0.887061,tcp,-,FIN,10,6,686,268,16.909773,254,252,5573.460938,2020.154175,2,1,93.946778,159.926203,5128.875266,261.679156,255,4164690189,757831687,255,0.164719,0.087415,0.077304,69,45,0,0,7,1,1,1,1,1,0,0,0,3,1,0,Shellcode,Normal
5540,7.00E-06,udp,-,INT,2,0,500,0,142857.1409,254,0,285714272,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,250,0,0,0,13,2,1,1,1,1,0,0,0,3,1,0,Shellcode,Normal
5631,0.232449,tcp,-,FIN,10,6,1142,268,64.530285,254,252,35379.80469,7709.218262,2,1,23.404667,44.215,1223.288918,66.771289,255,2568335660,3282893731,255,0.062604,0.011365,0.051239,114,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
5852,0.508235,tcp,-,FIN,10,6,724,268,29.513907,254,252,10262.96973,3525.928223,2,1,48.616778,89.232797,2479.403782,122.256672,255,533118774,433816081,255,0.140442,0.062062,0.07838,72,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
5876,0.48789,tcp,-,FIN,10,8,542,354,34.843919,254,252,8001.803711,5083.112793,2,1,50.685222,65.858859,3260.596406,121.553531,255,911956279,1795472889,255,0.081662,0.026871,0.054791,54,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
5881,0.783746,tcp,-,FIN,10,6,696,268,19.138854,254,252,6400.032715,2286.455078,2,1,74.958222,140.015203,4135.816053,200.224594,255,2449400039,698490982,255,0.215321,0.083667,0.131654,70,45,0,0,5,1,2,1,1,5,0,0,0,2,5,0,Shellcode,Normal
5894,0.314537,tcp,-,FIN,10,6,624,268,47.689145,254,252,14294.02637,5697.263184,2,1,34.948556,57.526199,1743.805906,88.771672,255,936107715,3710728613,255,0.049121,0.025865,0.023256,62,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
5966,0.192683,tcp,-,FIN,10,6,642,268,77.848073,254,252,23997.9668,9300.25,2,1,20.346778,37.063,1057.041042,62.668457,255,1358663438,3155735211,255,0.053916,0.007347,0.046569,64,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
6143,6.416638,tcp,-,FIN,10,8,1018,354,2.649363,254,252,1143.277832,386.495239,2,1,712.959778,912.268,47654.30506,1486.61875,255,4232789863,3806277620,255,0.063207,0.016124,0.047083,102,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Shellcode,Normal
6491,0.395779,tcp,-,FIN,10,6,1862,268,37.899938,254,252,33877.49219,4527.779297,2,1,38.445,69.504602,1893.135952,87.70075,255,2122428452,3743165169,255,0.088338,0.048251,0.040087,186,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
6500,0.364503,tcp,-,FIN,10,6,1018,268,41.151925,254,252,20126.03516,4916.283203,2,1,40.486778,62.656398,1941.764766,86.738914,255,3485941672,2535198907,255,0.08745,0.051219,0.036231,102,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
6532,0.186687,tcp,-,FIN,10,6,852,268,80.348394,254,252,32867.85156,9598.955078,2,1,19.364,36.120602,1027.256768,61.958254,255,1519071037,4188548223,255,0.050831,0.006075,0.044756,85,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
7233,0.477643,tcp,-,FIN,10,6,598,268,31.404207,254,252,9027.663086,3751.755859,2,1,46.211222,82.325398,2276.961252,109.031445,255,3599635921,1812280313,255,0.13085,0.066008,0.064842,60,45,0,0,4,1,2,1,1,1,0,0,0,2,1,0,Shellcode,Normal
7726,1.291153,tcp,-,FIN,10,8,530,354,13.166527,254,252,2955.498047,1920.763916,2,1,143.461444,166.372859,8492.96685,238.084297,255,3181854483,2090827975,255,0.152048,0.12583,0.026218,53,44,0,0,2,1,3,1,1,1,0,0,0,2,2,0,Shellcode,Normal
7859,0.465222,tcp,-,FIN,10,6,626,268,32.242671,254,252,9698.595703,3851.924561,2,1,51.691333,80.401398,2723.754318,154.474734,255,639293941,2164001929,255,0.083813,0.034833,0.04898,63,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
7892,0.345923,tcp,-,FIN,10,6,632,268,43.36225,254,252,13158.99805,5180.343262,2,1,38.435889,58.664602,1899.694545,91.760008,255,3801234689,701986250,255,0.074766,0.051923,0.022843,63,45,0,0,1,1,1,1,1,1,0,0,0,3,1,0,Shellcode,Normal
8262,0.649096,tcp,-,FIN,10,6,1194,268,23.109062,254,252,13249.19531,2760.762695,2,1,72.013778,116.617398,3463.409853,168.051547,255,1404324774,3078719619,255,0.181432,0.065999,0.115433,119,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
8397,0.381968,tcp,-,FIN,10,6,726,268,39.270306,254,252,13697.48242,4691.492676,2,1,38.885,61.028,2038.271273,80.908102,255,2871710305,3368308584,255,0.116037,0.076824,0.039213,73,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
8490,0.381444,tcp,-,FIN,10,6,924,268,39.324251,254,252,17449.48047,4697.937012,2,1,42.368444,64.273801,2139.803324,87.750664,255,2742508896,2498082523,255,0.11518,0.060071,0.055109,92,45,0,0,1,1,2,1,1,1,0,0,0,1,2,0,Shellcode,Normal
8543,0.271932,tcp,-,FIN,10,6,708,268,55.160848,254,252,18769.39844,6589.882812,2,1,29.372111,44.988398,1607.254124,66.852359,255,399034993,1279906093,255,0.123656,0.046971,0.076685,71,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
8636,0.930597,tcp,-,FIN,10,8,582,354,18.267843,254,252,4504.635254,2664.955811,2,1,99.338667,121.664859,5726.79093,198.934375,255,2226623855,915260923,255,0.161563,0.078939,0.082624,58,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
8657,0.529365,tcp,-,FIN,10,8,536,354,32.113948,254,252,7299.311523,4684.858398,2,1,58.818333,67.673141,3458.253729,140.340688,255,3643377054,3298361297,255,0.103671,0.045262,0.058409,54,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
8659,0.511544,tcp,-,FIN,10,8,908,354,33.232724,254,252,12792.64356,4848.067871,2,1,52.952333,65.458,3465.585419,116.265453,255,1482271930,64010922,255,0.111707,0.053335,0.058372,91,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
8888,0.236866,tcp,-,FIN,10,6,700,268,63.326945,254,252,21277.85352,7565.458984,2,1,24.287,43.062801,1226.618506,59.85909,255,1188350300,3106855212,255,0.041248,0.021543,0.019705,70,45,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Shellcode,Normal
8929,0.504715,tcp,-,FIN,10,8,882,354,33.682374,254,252,12585.31934,4913.664062,2,1,53.667778,63.252145,3541.120854,118.539336,255,1555831635,3912247719,255,0.113278,0.061944,0.051334,88,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
8979,0.60129,tcp,-,FIN,10,8,588,354,28.272548,254,252,7051.505859,4124.46582,2,1,66.81,73.75243,3918.061491,133.885687,255,1805359508,3218869440,255,0.100789,0.056761,0.044028,59,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
9017,1.002481,tcp,-,FIN,10,8,1836,354,16.957928,254,252,13191.27246,2473.862305,2,1,111.386778,124.414711,6381.601789,220.285469,255,2044853899,3693601682,255,0.191942,0.106168,0.085774,184,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
9093,0.604229,tcp,-,FIN,10,8,638,354,28.13503,254,252,7613.007812,4104.404297,2,1,64.786333,73.515859,4143.94782,134.148188,255,4116626847,1200304875,255,0.178765,0.089615,0.08915,64,44,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Shellcode,Normal
9203,0.296582,tcp,-,FIN,10,6,590,268,50.57623,254,252,14323.18848,6042.17334,2,1,32.953556,52.578199,1991.948292,80.972867,255,1917677536,1268807664,255,0.053767,0.032918,0.020849,59,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
9261,0.539223,tcp,-,FIN,10,6,530,268,27.817804,254,252,7076.849121,3323.300293,2,1,59.913667,74.5,3394.08566,137.522297,255,810940773,2994671562,255,0.196201,0.141009,0.055192,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
9725,0.759153,tcp,-,FIN,10,6,614,268,19.758863,254,252,5827.547363,2360.525391,2,1,84.350333,132.868594,4831.632872,218.877938,255,2290357091,935183149,255,0.159868,0.093749,0.066119,61,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
9776,0.510877,tcp,-,FIN,10,8,804,354,33.276111,254,252,11337.36621,4854.397461,2,1,56.664778,67.92357,3294.152014,134.904469,255,2080345632,1929186690,255,0.05759,0.035404,0.022186,80,44,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Shellcode,Normal
9896,0.406204,tcp,-,FIN,10,6,580,268,36.92726,254,252,10280.54883,4411.57666,2,1,45.133778,71.029602,2786.085692,134.20475,255,1798319826,501163566,255,0.09364,0.050442,0.043198,58,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
9976,0.211086,tcp,-,FIN,10,6,1012,268,71.061082,254,252,34526.21094,8489.430664,2,1,21.121556,40.551801,1082.934591,63.366922,255,1332344218,345560974,255,0.059263,0.008317,0.050946,101,45,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Shellcode,Normal
10012,0.474729,tcp,-,FIN,10,6,620,268,31.596974,254,252,9403.259766,3774.785156,2,1,51.655778,91.556602,4212.550053,172.9705,255,1045044681,2469161058,255,0.040785,0.016941,0.023844,62,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Shellcode,Normal
10014,0.585202,tcp,-,FIN,10,8,888,354,29.049799,254,252,10936.39453,4237.853027,2,1,65.022444,72.141289,3714.907186,138.187734,255,106197996,3701695404,255,0.172206,0.079531,0.092675,89,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
10113,0.736154,tcp,-,FIN,10,8,532,354,23.092994,254,252,5205.432617,3368.860107,2,1,81.794889,93.23343,5049.39468,166.417516,255,2383386001,3198670374,255,0.17404,0.082857,0.091183,53,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
10309,0.546226,tcp,-,FIN,10,6,780,268,27.46116,254,252,10281.45801,3280.693115,2,1,56.091111,91.497398,2909.668645,127.017578,255,971362387,3575904901,255,0.165229,0.088736,0.076493,78,45,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
10612,0.509688,tcp,-,FIN,10,6,564,268,29.429768,254,252,7973.504883,3515.876221,2,1,53.381222,83.164797,2694.497377,125.941367,255,198259268,2642324319,255,0.147163,0.093856,0.053307,56,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
10622,0.341176,tcp,-,FIN,10,6,794,268,43.965577,254,252,16765.54102,5252.420898,2,1,33.665889,63.248199,1672.520175,82.199687,255,1112244306,2468584834,255,0.061398,0.024933,0.036465,79,45,0,0,1,1,2,1,1,1,0,0,0,10,2,0,Shellcode,Normal
10761,2.596531,tcp,-,FIN,10,8,738,354,6.547197,254,252,2048.887695,955.120544,2,1,282.821444,359.391281,22460.8785,625.770062,255,2934880275,757081079,255,0.221003,0.080789,0.140214,74,44,0,0,5,1,2,1,1,1,0,0,0,1,2,0,Shellcode,Normal
10812,0.695406,tcp,-,FIN,10,6,554,268,21.570133,254,252,5740.53125,2576.911865,2,1,77.267333,104.880602,3764.338148,182.008688,255,2293486418,3134993692,255,0.216049,0.122792,0.093257,55,45,0,0,1,1,2,1,1,1,0,0,0,1,6,0,Shellcode,Normal
11613,0.552713,tcp,-,FIN,10,6,710,268,27.13886,254,252,9248.923828,3242.189209,2,1,58.56,99.308,3747.941908,173.178141,255,1971521794,1836037808,255,0.116865,0.056158,0.060707,71,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
11698,0.429337,tcp,-,FIN,10,8,1132,354,39.595936,254,252,18987.41602,5776.348145,2,1,45.516778,58.447145,3108.744314,117.713484,255,1394563586,2620277625,255,0.069779,0.020203,0.049576,113,44,0,0,1,1,10,1,1,1,0,0,0,1,1,0,Shellcode,Normal
12363,0.600992,tcp,-,FIN,10,6,668,268,24.958734,254,252,8013.41748,2981.736816,2,1,60.589444,115.505,3537.740062,180.043078,255,31987397,2168932548,255,0.081331,0.023458,0.057873,67,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Shellcode,Normal
43738,4.00E-06,udp,-,INT,2,0,376,0,250000.0006,254,0,376000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,188,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
43807,0.657179,tcp,-,FIN,10,6,912,268,22.824832,254,252,9994.233398,2726.806641,2,1,70.791111,112.969203,3653.816005,176.373078,255,1021455368,173157945,255,0.17149,0.092331,0.079159,91,45,0,0,8,1,1,1,1,1,0,0,0,2,1,0,Shellcode,Normal
43813,0.463979,tcp,-,FIN,10,6,748,268,32.329049,254,252,11621.21582,3862.243652,2,1,51.535556,75.434797,2597.720197,115.56825,255,3817271662,3999244364,255,0.170791,0.086804,0.083987,75,45,0,0,1,1,2,1,1,1,0,0,0,1,3,0,Shellcode,Normal
43863,0.190013,tcp,-,FIN,10,6,720,268,78.941964,254,252,27282.34375,9430.933594,2,1,18.610778,36.624398,992.135288,58.557875,255,4289701187,1838865137,255,0.052153,0.006885,0.045268,72,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
43878,0.389653,tcp,-,FIN,10,8,732,354,43.628562,254,252,13529.98731,6364.637207,2,1,41.974556,52.47843,2911.273623,114.352617,255,3048296847,3890197923,255,0.067166,0.022293,0.044873,73,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
43982,0.896774,tcp,-,FIN,10,6,982,268,16.726622,254,252,7886.044922,1998.273804,2,1,99.577111,162.512406,5118.09788,270.411656,255,729495713,1695332421,255,0.303198,0.084201,0.218997,98,45,0,0,6,1,2,1,1,1,0,0,0,3,4,0,Shellcode,Normal
44002,7.00E-06,udp,-,INT,2,0,116,0,142857.1409,254,0,66285712,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,58,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Shellcode,Normal
44029,13.154288,tcp,-,FIN,10,8,502,354,1.292354,254,252,274.891357,188.531677,2,1,1461.587556,1873.13025,107007.4347,3271.90025,255,3755704156,362448875,255,0.121404,0.041701,0.079703,50,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
44108,1.00E-05,udp,-,INT,2,0,352,0,100000.0025,254,0,140800000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,176,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
44155,0.189041,tcp,-,FIN,10,6,724,268,79.347865,254,252,27591.89844,9479.424805,2,1,19.367,36.397,1018.41647,60.206754,255,2747569307,3671777847,255,0.051682,0.007052,0.04463,72,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
44168,0.532256,tcp,-,FIN,10,6,610,268,28.181927,254,252,8251.667969,3366.800781,2,1,55.043889,90.571602,3015.428754,122.100727,255,4280994070,2643936677,255,0.201285,0.079392,0.121893,61,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
44173,0.186056,tcp,-,FIN,10,6,634,268,80.620887,254,252,24551.74805,9631.508789,2,1,18.845111,35.353,995.709839,58.426707,255,3718987471,2805337410,255,0.056565,0.009288,0.047277,63,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,Normal
44321,1.248376,tcp,-,FIN,10,8,1132,354,13.617692,254,252,6530.083984,1986.580933,2,1,134.302,155.125719,7270.041584,305.569219,255,165910350,1076558222,255,0.257316,0.162486,0.09483,113,44,0,0,2,1,2,1,1,1,0,0,0,2,2,0,Shellcode,Normal
