id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
445,0.818168,tcp,-,FIN,10,8,564,354,20.778129,254,252,4967.195312,3031.162354,2,1,90.907556,104.922859,6157.29677,147.133359,255,1941453726,622864104,255,0.078085,0.030936,0.047149,56,44,0,0,4,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,Normal
448,2.30E-05,udp,-,INT,2,0,168,0,43478.25991,254,0,29217390,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,84,0,0,0,5,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,Normal
455,0.671246,tcp,-,FIN,10,8,564,354,25.326036,254,252,6054.412109,3694.621582,2,1,72.456111,93.479711,5411.986688,143.919938,255,1289435853,1958897280,255,0.036172,0.01688,0.019292,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
456,0.67514,tcp,-,FIN,10,8,564,354,25.179962,254,252,6019.492188,3673.312012,2,1,75.015556,94.46,5856.686828,148.252813,255,3685276595,218706777,255,0.055437,0.00705,0.048387,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
459,0.623815,tcp,-,FIN,10,8,564,354,27.251669,254,252,6514.751953,3975.537598,2,1,68.868,88.128289,5433.51407,138.252438,255,576824336,3494983190,255,0.052544,0.00691,0.045634,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
480,0.675253,tcp,-,FIN,10,8,564,354,25.17575,254,252,6018.485352,3672.697754,2,1,75.028111,89.001859,5481.721996,124.375336,255,1782955927,255733498,255,0.098437,0.051577,0.04686,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
506,0.244608,tcp,http,FIN,10,6,980,268,61.322606,254,252,28846.1543,7326.007324,2,1,25.862667,39.759,1356.64221,61.574113,255,2688817882,4213136542,255,0.08045,0.04581,0.03464,98,45,1,0,1,1,1,1,1,2,0,0,1,1,1,0,Reconnaissance,Normal
538,0.625488,tcp,-,FIN,10,8,564,354,27.17878,254,252,6497.327148,3964.904297,2,1,69.031889,88.34243,5422.5544,138.839625,255,4020424451,3658810051,255,0.062247,0.007082,0.055165,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
544,0.632841,tcp,-,FIN,10,8,564,354,26.862988,254,252,6421.834473,3918.835938,2,1,69.781889,89.51857,5487.191179,139.412531,255,3725869419,282221455,255,0.060101,0.006208,0.053893,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,Normal
547,0.626981,tcp,-,FIN,10,8,564,354,27.114058,254,252,6481.85498,3955.462646,2,1,68.931778,88.599859,5378.099901,138.530906,255,1355468620,1438993678,255,0.052759,0.006774,0.045985,56,44,0,0,2,1,1,1,1,2,0,0,0,1,1,0,Reconnaissance,Normal
561,0.638853,tcp,-,FIN,10,8,564,354,26.61019,254,252,6361.400879,3881.957031,2,1,70.449,88.78957,5494.540365,136.335797,255,377146176,2575294801,255,0.032785,0.017322,0.015463,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
568,0.872915,tcp,-,FIN,10,8,564,354,19.474977,254,252,4655.665039,2841.05542,2,1,96.931222,119.93,5776.370115,166.182063,255,915913414,1131421766,255,0.109718,0.033395,0.076323,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
587,0.664642,tcp,-,FIN,10,8,564,354,25.57768,254,252,6114.570312,3731.332275,2,1,72.537667,92.99,5602.371836,141.710797,255,2254754639,746268827,255,0.062747,0.013703,0.049044,56,44,0,0,2,1,1,1,1,2,0,0,0,2,1,0,Reconnaissance,Normal
595,0.659375,tcp,-,FIN,10,8,564,354,25.78199,254,252,6163.412109,3761.137451,2,1,73.158667,92.078141,5511.463353,138.072234,255,2544469875,2445363616,255,0.061296,0.014819,0.046477,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
633,0.19063,tcp,http,FIN,10,6,934,268,78.686459,254,252,35293.5,9400.40918,2,1,18.907556,36.488602,1006.990156,59.605121,255,2425778498,3000029866,255,0.054551,0.008182,0.046369,93,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,Normal
641,0.633155,tcp,-,FIN,10,8,564,354,26.849666,254,252,6418.649414,3916.892578,2,1,68.728889,89.030711,5419.659738,136.216984,255,1257659706,1967880911,255,0.056562,0.009931,0.046631,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
651,0.671838,tcp,-,FIN,10,8,564,354,25.30372,254,252,6049.077637,3691.366211,2,1,73.328222,88.043711,5496.554371,126.624594,255,1796021727,2097151741,255,0.070811,0.055524,0.015287,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
666,1.021487,tcp,-,FIN,10,8,564,354,16.642405,254,252,3978.513672,2427.833252,2,1,113.498556,137.868,8647.721256,202.466281,255,2521580198,1964265774,255,0.110989,0.055741,0.055248,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
674,0.819005,tcp,-,FIN,10,8,564,354,20.756894,254,252,4962.118652,3028.064453,2,1,85.106889,108.583141,6105.667184,143.378891,255,2530770255,1985796114,255,0.135132,0.058914,0.076218,56,44,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Reconnaissance,Normal
691,0.454072,tcp,http,FIN,10,8,830,354,37.438997,254,252,13160.9082,5461.688965,2,1,50.452444,53.816715,3288.996955,104.402398,255,3830196495,1060633118,255,0.099127,0.053706,0.045421,83,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,Normal
695,0.182122,tcp,http,FIN,10,6,792,268,82.362369,254,252,31319.66406,9839.557617,2,1,18.862778,35.057398,1006.378365,60.787219,255,1535855040,3171170457,255,0.053134,0.006832,0.046302,79,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,Normal
726,0.639309,tcp,-,FIN,10,8,564,354,26.591211,254,252,6356.86377,3879.188477,2,1,70.352111,90.139859,5542.368305,143.897359,255,2630775127,876810268,255,0.055141,0.008321,0.04682,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
733,9.00E-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Reconnaissance,Normal
737,0.631712,tcp,-,FIN,10,8,564,354,26.910997,254,252,6433.311035,3925.8396,2,1,68.660111,89.437141,5348.74859,138.494484,255,1653449551,1045887359,255,0.0498,0.005644,0.044156,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
750,0.188718,tcp,http,FIN,10,6,874,268,79.483672,254,252,33361.94531,9495.649414,2,1,19.321444,32.386199,1076.165435,53.126965,255,4102412471,4288214360,255,0.047684,0.026781,0.020903,87,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,Normal
790,1.642084,tcp,-,FIN,10,8,564,354,10.352698,254,252,2474.903809,1510.276001,2,1,179.922111,207.239,10446.10309,302.910312,255,713560228,959599584,255,0.417609,0.191406,0.226203,56,44,0,0,1,1,2,1,1,1,0,0,0,2,5,0,Reconnaissance,Normal
834,8.00E-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,84,0,0,0,4,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
860,1.211704,tcp,http,FIN,10,8,746,354,14.029829,254,252,4436.727051,2046.704468,2,1,134.621556,158.847141,7401.901089,306.021813,255,461818752,4090296488,255,0.175336,0.099771,0.075565,75,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,Normal
867,1.00E-06,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,84,0,0,0,4,2,2,1,1,1,0,0,0,3,1,0,Reconnaissance,Normal
870,1.239806,tcp,-,FIN,10,8,564,354,13.711822,254,252,3277.932129,2000.312866,2,1,130.609333,166.331578,9336.550349,228.149641,255,2864051007,140577157,255,0.152934,0.075484,0.07745,56,44,0,0,3,1,2,1,1,2,0,0,0,2,1,0,Reconnaissance,Normal
884,2.19555,tcp,-,FIN,10,8,564,354,7.742935,254,252,1851.016846,1129.557495,2,1,238.802889,294.852438,17798.62981,468.7905,255,3900346572,3154403465,255,0.24692,0.131582,0.115338,56,44,0,0,1,1,3,1,1,2,0,0,0,1,3,0,Reconnaissance,Normal
895,6.027484,tcp,-,FIN,10,8,564,354,2.820414,254,252,674.244873,411.448639,2,1,669.720444,847.626437,45121.51773,1355.59775,255,4019943320,2584635337,255,0.233901,0.092982,0.140919,56,44,0,0,2,1,2,1,1,1,0,0,0,1,3,0,Reconnaissance,Normal
903,1.707074,tcp,-,FIN,10,8,564,354,9.95856,254,252,2380.681641,1452.778198,2,1,189.572333,231.589859,11649.97512,329.73525,255,2051178743,1195153562,255,0.179861,0.085944,0.093917,56,44,0,0,3,1,1,1,1,1,0,0,0,3,2,0,Reconnaissance,Normal
921,5.00E-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,2,1,1,2,0,0,0,3,1,0,Reconnaissance,Normal
925,1.681614,tcp,-,FIN,10,8,564,354,10.109335,254,252,2416.72583,1474.77356,2,1,181.427222,226.385141,10853.42785,365.081656,255,3251465469,3775021568,255,0.158892,0.096913,0.061979,56,44,0,0,3,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,Normal
927,1.52622,tcp,http,FIN,10,8,806,354,11.13863,254,252,3805.480225,1624.929565,2,1,169.567333,204.730141,9885.827561,311.644781,255,3825217783,2126286376,255,0.242282,0.093093,0.149189,81,44,1,0,2,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance,Normal
932,7.843363,tcp,-,FIN,10,8,564,354,2.167438,254,252,518.145081,316.190918,2,1,871.484778,1093.283125,57527.96972,1741.341875,255,3489090648,1204992384,255,0.283474,0.125941,0.157533,56,44,0,0,5,1,2,1,1,2,0,0,0,2,2,0,Reconnaissance,Normal
938,1.656119,tcp,-,FIN,10,8,564,354,10.264963,254,252,2453.929932,1497.476929,2,1,183.911333,221.145859,11282.09911,306.02125,255,3160152719,1490713255,255,0.210979,0.10808,0.102899,56,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,Normal
944,0.662481,tcp,-,FIN,10,8,564,354,25.661113,254,252,6134.515625,3743.503418,2,1,73.609,90.465141,5563.499145,142.579797,255,3596334607,4007490854,255,0.072083,0.017662,0.054421,56,44,0,0,2,1,1,1,1,2,0,0,0,1,1,0,Reconnaissance,Normal
948,0.695078,tcp,-,FIN,10,8,564,354,24.457686,254,252,5846.825684,3567.944824,2,1,77.230889,95.531711,5579.823475,137.804703,255,3020499257,707249852,255,0.072714,0.025541,0.047173,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
963,0.639732,tcp,-,FIN,10,8,564,354,26.573628,254,252,6352.660156,3876.623291,2,1,70.533889,89.534711,5533.631905,138.924062,255,3326013670,1134801496,255,0.058515,0.012986,0.045529,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
974,0.639185,tcp,-,FIN,10,8,564,354,26.596368,254,252,6358.09668,3879.940674,2,1,69.275667,84.368289,5456.72117,125.940687,255,1998008530,3987164094,255,0.056703,0.048602,0.008101,56,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Reconnaissance,Normal
994,0.633303,tcp,-,FIN,10,8,564,354,26.843391,254,252,6417.149414,3915.977051,2,1,70.367,87.18143,5171.840636,151.349281,255,3001216092,2780882767,255,0.078243,0.018438,0.059805,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
1001,0.187824,tcp,http,FIN,10,6,816,268,79.862,254,252,31305.9043,9540.84668,2,1,19.110111,36.116199,1019.71061,60.941258,255,576878610,1508870884,255,0.053611,0.007235,0.046376,82,45,1,0,2,1,1,2,1,1,0,0,1,2,1,0,Reconnaissance,Normal
1020,9.00E-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,Reconnaissance,Normal
1023,0.74938,tcp,-,FIN,10,8,564,354,22.68542,254,252,5423.149902,3309.402588,2,1,83.264444,93.246859,6033.41287,141.224266,255,679400813,1629818110,255,0.085167,0.059264,0.025903,56,44,0,0,7,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,Normal
1041,0.954393,tcp,-,FIN,10,8,564,354,17.812368,254,252,4258.203613,2598.510254,2,1,105.940444,124.41857,6686.991638,185.145156,255,2761785995,1419704575,255,0.173841,0.08346,0.090381,56,44,0,0,4,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,Normal
1042,0.661625,tcp,-,FIN,10,8,564,354,25.694312,254,252,6142.452148,3748.34668,2,1,72.893889,92.26057,5669.065776,137.387516,255,1784556210,2568269124,255,0.02941,0.015796,0.013614,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
1044,0.251858,tcp,http,FIN,10,6,982,268,59.557371,254,252,28079.31445,7115.120605,2,1,28.954251,45.639,1512.759075,62.037895,255,3113515925,763773593,255,0.038084,0.02366,0.014424,98,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,Normal
1057,6.00E-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,84,0,0,0,5,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,Normal
1058,0.671307,tcp,-,FIN,10,8,564,354,25.323733,254,252,6053.861816,3694.285889,2,1,73.584,94.775289,5840.847251,144.591781,255,1712370417,3943860708,255,0.054076,0.007875,0.046201,56,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,Normal
1073,1.073206,tcp,http,FIN,10,8,1020,354,15.840389,254,252,6843.04834,2310.833252,2,1,110.680778,148.094,7053.619695,204.961,255,838851526,1988285362,255,0.130164,0.036539,0.093625,102,44,1,0,5,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,Normal
1079,0.905103,tcp,-,FIN,10,8,564,354,18.782392,254,252,4490.09668,2740.019531,2,1,97.637556,124.354141,7068.614881,178.183922,255,3760390140,278758755,255,0.070586,0.034615,0.035971,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
1080,0.896118,tcp,http,FIN,10,6,830,268,16.738867,254,252,6668.764648,1999.736694,2,1,82.478556,165.707,4446.122914,236.013531,255,3069684804,920840915,255,0.215685,0.06758,0.148105,83,45,1,0,5,1,1,2,1,1,0,0,1,2,1,0,Reconnaissance,Normal
1103,0.674142,tcp,-,FIN,10,8,564,354,25.217239,254,252,6028.40332,3678.750244,2,1,74.904667,95.040289,5397.013308,138.167469,255,1272630673,1314668616,255,0.066163,0.008132,0.058031,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
1104,0.193089,tcp,http,FIN,10,6,1002,268,77.684387,254,252,37371.36719,9280.694336,2,1,19.861667,37.029801,1054.835531,62.613125,255,216537027,1828389305,255,0.05569,0.007937,0.047753,100,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,Normal
1115,0.842756,tcp,-,FIN,10,8,564,354,20.171913,254,252,4822.273926,2942.726074,2,1,90.709556,113.379141,6882.593993,162.91525,255,2095114252,3983244682,255,0.083647,0.049099,0.034548,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
1137,9.00E-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,6,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,Normal
1194,0.744561,tcp,-,FIN,10,8,564,354,22.832246,254,252,5458.25,3330.821777,2,1,82.729,94.22957,5980.391959,143.375609,255,1608375699,1013316489,255,0.125725,0.060039,0.065686,56,44,0,0,9,1,1,1,1,2,0,0,0,2,1,0,Reconnaissance,Normal
1210,0.663403,tcp,http,FIN,10,6,754,268,22.610692,254,252,8188.084961,2701.223877,2,1,66.039556,112.468398,3282.987701,156.164859,255,3013847927,351135210,255,0.168724,0.101053,0.067671,75,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance,Normal
1250,0.623134,tcp,-,FIN,10,8,564,354,27.281451,254,252,6521.871582,3979.882324,2,1,68.813778,88.174859,5427.24169,139.060422,255,1103477711,844137956,255,0.050487,0.005901,0.044586,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
1255,1.656119,tcp,-,FIN,10,8,564,354,10.264963,254,252,2453.929932,1497.476929,2,1,183.911333,221.145859,11282.09911,306.02125,255,3160152719,1490713255,255,0.210979,0.10808,0.102899,56,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,Normal
1260,4.008169,tcp,http,FIN,10,8,792,354,4.241338,254,252,1423.093628,618.736389,2,1,445.352111,553.061438,31849.69512,922.177875,255,1429585581,464380794,255,0.218671,0.135893,0.082778,79,44,1,0,2,1,1,1,1,2,0,0,1,1,2,0,Reconnaissance,Normal
1270,9.00E-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,Reconnaissance,Normal
1279,0.661048,tcp,-,FIN,10,8,564,354,25.716741,254,252,6147.813965,3751.618652,2,1,73.449778,87.842141,5706.1234,134.501625,255,1830487605,1701175634,255,0.069145,0.045572,0.023573,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
1280,5.00E-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,2,1,1,2,0,0,0,2,1,0,Reconnaissance,Normal
1295,0.185184,tcp,http,FIN,10,6,744,268,81.000518,254,252,28944.18555,9676.862305,2,1,19.607556,31.938801,1049.012825,54.506844,255,66034537,2152556274,255,0.071275,0.025486,0.045789,74,45,1,0,1,1,1,1,1,1,0,0,1,11,1,0,Reconnaissance,Normal
1299,4.200221,tcp,http,FIN,10,8,994,354,4.047406,254,252,1704.672241,590.445129,2,1,466.691222,598.567875,31094.97706,994.167063,255,7720692,527065329,255,0.05959,0.009517,0.050073,99,44,1,0,1,1,1,1,1,1,0,0,1,5,1,0,Reconnaissance,Normal
1313,0.645896,tcp,-,FIN,10,8,564,354,26.320026,254,252,6292.034668,3839.627441,2,1,71.018667,89.62557,5450.164614,139.18425,255,3726010573,4201149525,255,0.06651,0.018509,0.048001,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,Normal
1315,2.439392,tcp,-,FIN,10,8,564,354,6.968949,254,252,1665.988892,1016.646729,2,1,292.159375,336.063,16720.90859,487.277938,255,3531119129,410344895,255,0.218638,0.086948,0.13169,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,Normal
1317,4.00E-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,2,0,0,0,1,1,0,Reconnaissance,Normal
1321,0.624935,tcp,-,FIN,10,8,564,354,27.20283,254,252,6503.07666,3968.412842,2,1,69.437222,87.703,5404.02456,138.875344,255,2405617046,4061455863,255,0.05278,0.00694,0.04584,56,44,0,0,1,1,2,1,1,2,0,0,0,2,2,0,Reconnaissance,Normal
1349,1.00E-06,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,84,0,0,0,5,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,Normal
1369,0.218317,tcp,http,FIN,10,6,892,268,68.707429,254,252,29425.10156,8208.248047,2,1,21.49,40.559199,1154.35584,64.998133,255,2252959886,1322156609,255,0.076709,0.015515,0.061194,89,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,Normal
1403,0.667227,tcp,-,FIN,10,8,564,354,25.478584,254,252,6090.880371,3716.875732,2,1,74.136333,94.291711,5479.754349,136.589687,255,717447585,321872709,255,0.050702,0.006503,0.044199,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,Normal
1405,0.632005,tcp,-,FIN,10,8,564,354,26.898522,254,252,6430.329102,3924.019775,2,1,69.670222,89.00643,5473.574793,138.524781,255,482094206,2381022917,255,0.05458,0.008942,0.045638,56,44,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,Normal
